timestamp,message,logStreamName
1693337843973,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337843992,"END RequestId: 158f07e1-350a-4441-8f0d-80d98f1e52a7
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337843992,"REPORT RequestId: 158f07e1-350a-4441-8f0d-80d98f1e52a7	Duration: 164.08 ms	Billed Duration: 165 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337845576,"START RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132 Version: $LATEST
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337845693,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337845731,"END RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337845731,"REPORT RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132	Duration: 155.04 ms	Billed Duration: 156 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846072,"START RequestId: 97cd050f-f854-4cc8-aea6-bdf5b218c96c Version: $LATEST
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846193,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846231,"END RequestId: 97cd050f-f854-4cc8-aea6-bdf5b218c96c
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846231,"REPORT RequestId: 97cd050f-f854-4cc8-aea6-bdf5b218c96c	Duration: 159.01 ms	Billed Duration: 160 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846466,"START RequestId: 04b7a082-e757-42eb-90c6-f3299a8414fa Version: $LATEST
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846518,"START RequestId: 6be63cce-fa3f-4c64-8ab6-8bea842ebb60 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337846574,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846611,"END RequestId: 04b7a082-e757-42eb-90c6-f3299a8414fa
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846611,"REPORT RequestId: 04b7a082-e757-42eb-90c6-f3299a8414fa	Duration: 145.06 ms	Billed Duration: 146 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3beda7a9f6a14a71a40b1579a33f9f87
1693337846627,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337846666,"END RequestId: 6be63cce-fa3f-4c64-8ab6-8bea842ebb60
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337846666,"REPORT RequestId: 6be63cce-fa3f-4c64-8ab6-8bea842ebb60	Duration: 147.70 ms	Billed Duration: 148 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337847960,"START RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848125,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848126,"END RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848126,"REPORT RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59	Duration: 165.94 ms	Billed Duration: 166 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848655,"START RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848767,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848785,"END RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337848785,"REPORT RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0	Duration: 130.12 ms	Billed Duration: 131 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337849474,"START RequestId: 54f743c5-6e52-459f-ad91-c9e32f3a7567 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337849587,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337849625,"END RequestId: 54f743c5-6e52-459f-ad91-c9e32f3a7567
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337849625,"REPORT RequestId: 54f743c5-6e52-459f-ad91-c9e32f3a7567	Duration: 150.94 ms	Billed Duration: 151 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337850671,"START RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337850787,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337850825,"END RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337850825,"REPORT RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4	Duration: 154.12 ms	Billed Duration: 155 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851035,"START RequestId: d4cf6365-d020-4788-b47f-aa188887ec7e Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851148,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851185,"END RequestId: d4cf6365-d020-4788-b47f-aa188887ec7e
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851185,"REPORT RequestId: d4cf6365-d020-4788-b47f-aa188887ec7e	Duration: 150.02 ms	Billed Duration: 151 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851852,"START RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337851967,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852005,"END RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852005,"REPORT RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc	Duration: 153.70 ms	Billed Duration: 154 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852105,"START RequestId: de226ceb-0fa2-47b3-bcb0-3553f40c0aaf Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852246,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852266,"END RequestId: de226ceb-0fa2-47b3-bcb0-3553f40c0aaf
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852266,"REPORT RequestId: de226ceb-0fa2-47b3-bcb0-3553f40c0aaf	Duration: 160.43 ms	Billed Duration: 161 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852403,"START RequestId: d2588a13-86a9-4aef-975b-06b01af58ef2 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852527,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852565,"END RequestId: d2588a13-86a9-4aef-975b-06b01af58ef2
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337852565,"REPORT RequestId: d2588a13-86a9-4aef-975b-06b01af58ef2	Duration: 162.38 ms	Billed Duration: 163 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337853577,"START RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2 Version: $LATEST
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337853726,"[ERROR] NameError: name 'dynamo_resource' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 15, in lambda_handler
    dynamo_table = dynamo_resource.Table(NOMBRE_TABLA)",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337853728,"END RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337853728,"REPORT RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2	Duration: 151.27 ms	Billed Duration: 152 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	
",2023/08/29/[$LATEST]3e74d0bda4a841868707e17c682aefb7
1693337920443,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337920462,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337920692,"START RequestId: fb8cece8-4ac1-461e-8be0-5b4811da7d95 Version: $LATEST
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337920725,"START RequestId: fabb38a7-8f13-4f2f-be33-1ac754b27837 Version: $LATEST
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337921189,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337921209,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337921210,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337921447,"START RequestId: ca2d0347-8d15-445f-9ec2-f95dede94b7c Version: $LATEST
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337921461,"START RequestId: 33ae3261-53b0-40d6-bf42-3f5c3184dd9b Version: $LATEST
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337921483,"START RequestId: 1ab20cd8-c0fb-49d7-bd48-61261469eae9 Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337921510,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337921779,"START RequestId: a1fdc70e-bbc1-4e86-bc77-3cb65acf7967 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337922221,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337922231,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337922245,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337922492,"START RequestId: c11f3f41-24a8-4460-a43c-6eefb06ca2ff Version: $LATEST
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337922500,"START RequestId: 427fa4aa-6dd3-4bd7-8068-58c42f68ee58 Version: $LATEST
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337922517,"START RequestId: fee87eaf-ccdf-4468-b748-c6a1cfb27b9e Version: $LATEST
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337922551,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337922811,"START RequestId: c4f9c86f-dce3-4166-808c-805b0347f971 Version: $LATEST
",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337923248,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337923256,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337923400,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337923410,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337923518,"START RequestId: dafa432e-4011-4864-ab25-85152fec7e6a Version: $LATEST
",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337923520,"START RequestId: bc0033a8-f475-445d-ba74-b26574d31e01 Version: $LATEST
",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337923664,"START RequestId: e6e74121-85d0-49bd-88e8-fd209cec6ada Version: $LATEST
",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337923689,"START RequestId: c2e714a0-87e2-4e93-b87e-db072e255a62 Version: $LATEST
",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337923716,"2023-08-29T19:38:43.715Z fb8cece8-4ac1-461e-8be0-5b4811da7d95 Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337923716,"END RequestId: fb8cece8-4ac1-461e-8be0-5b4811da7d95
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337923716,"REPORT RequestId: fb8cece8-4ac1-461e-8be0-5b4811da7d95	Duration: 3024.12 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 248.10 ms	
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337923771,"2023-08-29T19:38:43.771Z fabb38a7-8f13-4f2f-be33-1ac754b27837 Task timed out after 3.05 seconds

",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337923771,"END RequestId: fabb38a7-8f13-4f2f-be33-1ac754b27837
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337923771,"REPORT RequestId: fabb38a7-8f13-4f2f-be33-1ac754b27837	Duration: 3045.91 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 262.51 ms	
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337923806,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337923878,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337924220,"START RequestId: b7f752ad-e488-4ef7-94a0-f977b5b6e168 Version: $LATEST
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337924370,"START RequestId: 0416499d-a800-4f5e-a720-dedcde38b87b Version: $LATEST
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337924452,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337924483,"2023-08-29T19:38:44.483Z 33ae3261-53b0-40d6-bf42-3f5c3184dd9b Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924483,"END RequestId: 33ae3261-53b0-40d6-bf42-3f5c3184dd9b
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924483,"REPORT RequestId: 33ae3261-53b0-40d6-bf42-3f5c3184dd9b	Duration: 3022.25 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 250.08 ms	
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924490,"2023-08-29T19:38:44.490Z ca2d0347-8d15-445f-9ec2-f95dede94b7c Task timed out after 3.04 seconds

",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924490,"END RequestId: ca2d0347-8d15-445f-9ec2-f95dede94b7c
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924490,"REPORT RequestId: ca2d0347-8d15-445f-9ec2-f95dede94b7c	Duration: 3043.13 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	Init Duration: 256.87 ms	
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924501,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337924534,"2023-08-29T19:38:44.534Z 1ab20cd8-c0fb-49d7-bd48-61261469eae9 Task timed out after 3.05 seconds

",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924534,"END RequestId: 1ab20cd8-c0fb-49d7-bd48-61261469eae9
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924534,"REPORT RequestId: 1ab20cd8-c0fb-49d7-bd48-61261469eae9	Duration: 3051.42 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	Init Duration: 272.85 ms	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924577,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924594,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924633,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924714,"START RequestId: 9ab0fc78-5bc0-4186-be24-22861385cd65 Version: $LATEST
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337924779,"START RequestId: 8aaa19b0-4957-4115-a63a-d137afaeef0b Version: $LATEST
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337924784,"2023-08-29T19:38:44.784Z a1fdc70e-bbc1-4e86-bc77-3cb65acf7967 Task timed out after 3.01 seconds

",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924784,"END RequestId: a1fdc70e-bbc1-4e86-bc77-3cb65acf7967
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924784,"REPORT RequestId: a1fdc70e-bbc1-4e86-bc77-3cb65acf7967	Duration: 3005.03 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 267.68 ms	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924886,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337925328,"START RequestId: 548e6788-7889-4cf9-bfa6-91cf5c74a184 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337925376,"START RequestId: 4dde10c7-2f51-4851-b199-f57df700e87f Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337925516,"2023-08-29T19:38:45.515Z c11f3f41-24a8-4460-a43c-6eefb06ca2ff Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925516,"END RequestId: c11f3f41-24a8-4460-a43c-6eefb06ca2ff
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925516,"REPORT RequestId: c11f3f41-24a8-4460-a43c-6eefb06ca2ff	Duration: 3023.53 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 260.85 ms	
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925542,"2023-08-29T19:38:45.542Z 427fa4aa-6dd3-4bd7-8068-58c42f68ee58 Task timed out after 3.04 seconds

",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925542,"END RequestId: 427fa4aa-6dd3-4bd7-8068-58c42f68ee58
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925542,"REPORT RequestId: 427fa4aa-6dd3-4bd7-8068-58c42f68ee58	Duration: 3042.19 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 278.03 ms	
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925547,"2023-08-29T19:38:45.547Z fee87eaf-ccdf-4468-b748-c6a1cfb27b9e Task timed out after 3.03 seconds

",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925547,"END RequestId: fee87eaf-ccdf-4468-b748-c6a1cfb27b9e
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925547,"REPORT RequestId: fee87eaf-ccdf-4468-b748-c6a1cfb27b9e	Duration: 3029.44 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 270.92 ms	
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
